fact_key,customerID,customer_key,service_key,contract_key,tenure,MonthlyCharges,TotalCharges,AvgRevenuePerMonth,Churn,ChurnFlag
4166,9741-YLNTD,4166,4166,4166,6,87.95,522.35,87.05833333333334,No,0
4167,5917-RYRMG,4167,4167,4167,32,19.8,587.7,18.365625,No,0
4168,5120-ZBLAI,4168,4168,4168,50,75.7,3876.2,77.524,No,0
4169,1194-BHJYC,4169,4169,4169,61,62.15,3778.85,61.9483606557377,No,0
4170,3663-MITLP,4170,4170,4170,15,101.25,1457.25,97.15,Yes,1
4171,0906-QVPMS,4171,4171,4171,72,115.15,8349.45,115.96458333333334,No,0
4172,9025-ZRPVR,4172,4172,4172,9,18.95,185.6,20.62222222222222,Yes,1
4173,1905-OEILC,4173,4173,4173,1,19.5,19.5,19.5,No,0
4174,7858-GTZSP,4174,4174,4174,12,86.55,1066.9,88.90833333333335,No,0
4175,3285-UCQVC,4175,4175,4175,37,28.6,973.55,26.31216216216216,Yes,1
4176,6248-BSHKG,4176,4176,4176,61,20.4,1226.45,20.105737704918035,No,0
4177,4685-TFLLS,4177,4177,4177,18,19.8,342.3,19.016666666666666,No,0
4178,3470-BTGQO,4178,4178,4178,21,45.65,985.05,46.90714285714286,No,0
4179,1209-VFFOC,4179,4179,4179,68,56.4,3948.45,58.065441176470586,No,0
4180,8224-DWCKX,4180,4180,4180,12,73.3,828.05,69.00416666666666,No,0
4181,5482-PLVPE,4181,4181,4181,2,24.35,41.85,20.925,Yes,1
4182,4553-DVPZG,4182,4182,4182,62,101.35,6164.7,99.43064516129031,No,0
4183,4902-OHLSK,4183,4183,4183,29,98.65,2862.75,98.71551724137932,Yes,1
4184,6917-IAYHD,4184,4184,4184,1,33.6,33.6,33.6,No,0
4185,0495-ZBNGW,4185,4185,4185,5,79.9,343.95,68.78999999999999,Yes,1
4186,8620-RJPZN,4186,4186,4186,1,20.7,20.7,20.7,No,0
4187,7572-KPVKK,4187,4187,4187,62,104.05,6590.5,106.29838709677419,No,0
4188,2642-MAWLJ,4188,4188,4188,36,20.25,717.95,19.943055555555556,No,0
4189,2357-COQEK,4189,4189,4189,28,103.3,2890.65,103.2375,Yes,1
4190,7103-ZGVNT,4190,4190,4190,69,73.7,4885.85,70.80942028985508,No,0
4191,3737-GCSPV,4191,4191,4191,11,96.2,1222.05,111.09545454545454,Yes,1
4192,2027-WKXMW,4192,4192,4192,63,108.75,6871.7,109.07460317460317,No,0
4193,7137-NAXML,4193,4193,4193,23,20.15,405.6,17.63478260869565,No,0
4194,2428-ZMCTB,4194,4194,4194,10,19.75,208.25,20.825,No,0
4195,2961-VNFKL,4195,4195,4195,71,25.95,1801.9,25.378873239436622,No,0
4196,1768-HNVGJ,4196,4196,4196,45,70.05,3062.45,68.05444444444444,No,0
4197,6963-KQYQB,4197,4197,4197,70,24.05,1764.75,25.210714285714285,No,0
4198,5934-RMPOV,4198,4198,4198,22,84.75,1816.75,82.57954545454545,No,0
4199,1207-BLKSA,4199,4199,4199,52,23.05,1255.1,24.13653846153846,No,0
4200,4088-YLDSU,4200,4200,4200,55,104.15,5743.05,104.41909090909091,Yes,1
4201,8316-BBQAY,4201,4201,4201,65,59.95,3921.1,60.324615384615385,No,0
4202,1166-PQLGG,4202,4202,4202,72,19.55,1463.45,20.325694444444444,No,0
4203,3146-JTQHR,4203,4203,4203,10,19.6,189.45,18.945,No,0
4204,4291-YZODP,4204,4204,4204,7,20.05,96.8,13.828571428571427,No,0
4205,4395-PZMSN,4205,4205,4205,5,85.55,408.5,81.7,No,0
4206,6427-FEFIG,4206,4206,4206,24,78.6,1846.65,76.94375000000001,No,0
4207,0017-IUDMW,4207,4207,4207,72,116.8,8456.75,117.45486111111111,No,0
4208,8706-HRADD,4208,4208,4208,21,43.55,1011.5,48.166666666666664,No,0
4209,9955-QOPOY,4209,4209,4209,69,60.8,4263.4,61.78840579710145,No,0
4210,4385-ZKVNW,4210,4210,4210,44,54.9,2549.1,57.934090909090905,No,0
4211,5446-DKWYW,4211,4211,4211,61,65.2,3965.05,65.00081967213114,No,0
4212,2034-CGRHZ,4212,4212,4212,24,102.95,2496.7,104.02916666666665,Yes,1
4213,5797-APWZC,4213,4213,4213,1,90.6,90.6,90.6,Yes,1
4214,3683-QKIUE,4214,4214,4214,6,50.8,288.05,48.00833333333333,Yes,1
4215,4228-ZGYUW,4215,4215,4215,4,90.05,368.1,92.025,Yes,1
4216,9031-ZVQPT,4216,4216,4216,72,108.2,7840.6,108.89722222222223,No,0
4217,2990-IAJSV,4217,4217,4217,72,92.0,6632.75,92.12152777777777,No,0
4218,8107-KNCIM,4218,4218,4218,14,75.1,1013.35,72.38214285714285,No,0
4219,9027-YFHQJ,4219,4219,4219,7,25.05,152.95,21.849999999999998,No,0
4220,5176-LDKUH,4220,4220,4220,48,75.15,3772.65,78.596875,No,0
4221,4644-OBGFZ,4221,4221,4221,55,19.5,1026.35,18.66090909090909,No,0
4222,7926-IJOOU,4222,4222,4222,1,19.3,19.3,19.3,No,0
4223,6480-YAGIY,4223,4223,4223,45,112.2,5031.85,111.81888888888889,No,0
4224,4029-HPFVY,4224,4224,4224,3,70.3,220.4,73.46666666666667,No,0
4225,7602-DBTOU,4225,4225,4225,71,19.6,1416.5,19.950704225352112,No,0
4226,5345-BMKWB,4226,4226,4226,8,20.25,158.35,19.79375,No,0
4227,3519-ZKXGG,4227,4227,4227,3,75.85,256.6,85.53333333333335,Yes,1
4228,5457-COLHT,4228,4228,4228,69,80.65,5542.55,80.3268115942029,No,0
4229,6416-TVAIH,4229,4229,4229,1,68.5,68.5,68.5,Yes,1
4230,5451-YHYPW,4230,4230,4230,72,115.75,8443.7,117.27361111111112,No,0
4231,5108-ADXWO,4231,4231,4231,11,73.5,791.75,71.97727272727273,Yes,1
4232,7998-WNZEM,4232,4232,4232,71,80.6,5708.2,80.39718309859154,No,0
4233,3066-RRJIO,4233,4233,4233,1,69.95,69.95,69.95,Yes,1
4234,4664-NJCMS,4234,4234,4234,33,59.55,2016.3,61.1,No,0
4235,0307-BCOPK,4235,4235,4235,16,19.05,326.65,20.415625,No,0
4236,7629-WFGLW,4236,4236,4236,56,95.65,5471.75,97.70982142857143,No,0
4237,2542-HYGIQ,4237,4237,4237,1,19.95,19.95,19.95,No,0
4238,6715-OFDBP,4238,4238,4238,5,70.05,346.4,69.28,Yes,1
4239,5016-LIPDW,4239,4239,4239,57,19.4,1061.6,18.62456140350877,No,0
4240,6481-LXPWL,4240,4240,4240,56,36.1,1971.5,35.205357142857146,No,0
4241,1567-DSCIC,4241,4241,4241,8,94.0,773.65,96.70625,Yes,1
4242,2150-UWTFY,4242,4242,4242,22,61.15,1422.05,64.63863636363637,Yes,1
4243,6124-ACRHJ,4243,4243,4243,1,19.75,19.75,19.75,No,0
4244,9362-MWODR,4244,4244,4244,40,64.1,2460.35,61.50875,No,0
4245,9975-GPKZU,4245,4245,4245,46,19.75,856.5,18.619565217391305,No,0
4246,9625-RZFUK,4246,4246,4246,63,19.7,1275.85,20.2515873015873,No,0
4247,5153-LXKDT,4247,4247,4247,68,110.2,7467.5,109.81617647058823,No,0
4248,5161-UBZXI,4248,4248,4248,69,106.35,7261.75,105.2427536231884,No,0
4249,1020-JPQOW,4249,4249,4249,56,90.55,5116.6,91.36785714285715,No,0
4250,7919-ZODZZ,4250,4250,4250,10,65.9,660.05,66.005,No,0
4251,0565-JUPYD,4251,4251,4251,63,104.5,6590.8,104.61587301587302,No,0
4252,6867-ACCZI,4252,4252,4252,24,52.5,1208.15,50.33958333333334,No,0
4253,5939-XAIXZ,4253,4253,4253,19,56.1,1033.9,54.415789473684214,No,0
4254,9054-FOWNV,4254,4254,4254,22,88.75,1885.15,85.68863636363636,No,0
4255,2683-BPJSO,4255,4255,4255,29,84.45,2467.1,85.07241379310345,Yes,1
4256,2157-MXBJS,4256,4256,4256,13,75.3,989.45,76.11153846153846,Yes,1
4257,8207-VVMYB,4257,4257,4257,70,26.0,2006.95,28.670714285714286,No,0
4258,9732-EQMWY,4258,4258,4258,49,99.4,5025.0,102.55102040816327,No,0
4259,9360-AHGNL,4259,4259,4259,43,109.55,4830.25,112.3313953488372,Yes,1
4260,1087-UDSIH,4260,4260,4260,3,19.6,59.75,19.916666666666668,Yes,1
4261,5269-NRGDP,4261,4261,4261,42,73.15,3088.25,73.5297619047619,No,0
4262,6195-MELTI,4262,4262,4262,57,54.65,3134.7,54.99473684210526,No,0
4263,5485-WUYWF,4263,4263,4263,2,66.4,94.55,47.275,Yes,1
4264,2121-JAFOM,4264,4264,4264,72,115.55,8312.4,115.44999999999999,No,0
4265,8818-DOPVL,4265,4265,4265,46,104.45,4863.85,105.7358695652174,No,0
4266,2632-UCGVD,4266,4266,4266,66,100.05,6871.9,104.11969696969696,Yes,1
4267,5445-PZWGX,4267,4267,4267,62,102.0,6529.25,105.31048387096774,Yes,1
4268,1227-UDMZR,4268,4268,4268,72,91.15,6637.9,92.19305555555555,No,0
4269,5198-HQAEN,4269,4269,4269,35,89.7,3165.6,90.44571428571429,No,0
4270,9170-CCKOU,4270,4270,4270,17,90.2,1454.15,85.53823529411765,Yes,1
4271,2167-FQSTQ,4271,4271,4271,72,92.4,6786.1,94.2513888888889,No,0
4272,2819-GWENI,4272,4272,4272,28,19.9,543.0,19.392857142857142,No,0
4273,1043-YCUTE,4273,4273,4273,56,25.15,1327.15,23.699107142857144,Yes,1
4274,3814-MLAXC,4274,4274,4274,31,79.85,2404.15,77.55322580645162,Yes,1
4275,3572-UUHRS,4275,4275,4275,45,18.85,867.3,19.273333333333333,No,0
4276,2692-PFYTJ,4276,4276,4276,1,25.75,25.75,25.75,No,0
4277,1226-UDFZR,4277,4277,4277,2,49.6,114.7,57.35,Yes,1
4278,5955-EPOAZ,4278,4278,4278,6,20.95,109.5,18.25,No,0
4279,6821-JPCDC,4279,4279,4279,48,97.05,4692.95,97.76979166666666,No,0
4280,8815-LMFLX,4280,4280,4280,25,25.4,546.85,21.874000000000002,No,0
4281,9135-HSWOC,4281,4281,4281,64,19.7,1274.05,19.90703125,No,0
4282,8582-KRHPJ,4282,4282,4282,50,35.0,1782.4,35.648,No,0
4283,5811-IWXYM,4283,4283,4283,52,101.25,5301.1,101.94423076923077,No,0
4284,7044-YAACC,4284,4284,4284,4,70.2,280.35,70.0875,No,0
4285,8189-XRIKE,4285,4285,4285,32,90.95,2897.95,90.5609375,No,0
4286,1506-YJTYT,4286,4286,4286,45,73.85,3371.0,74.91111111111111,No,0
4287,4123-DVHPH,4287,4287,4287,9,88.05,801.3,89.03333333333333,No,0
4288,6425-YQLLO,4288,4288,4288,66,105.95,6975.25,105.68560606060606,Yes,1
4289,5442-UTCVD,4289,4289,4289,3,91.85,257.05,85.68333333333334,Yes,1
4290,2228-BZDEE,4290,4290,4290,54,20.1,1079.45,19.989814814814817,No,0
4291,7734-DBOAI,4291,4291,4291,1,40.1,40.1,40.1,Yes,1
4292,2789-CZANW,4292,4292,4292,64,110.3,6997.3,109.3328125,No,0
4293,2091-RFFBA,4293,4293,4293,31,73.9,2217.15,71.5209677419355,Yes,1
4294,2114-MGINA,4294,4294,4294,14,89.8,1129.1,80.64999999999999,Yes,1
4295,7596-LDUXP,4295,4295,4295,12,85.15,979.05,81.58749999999999,No,0
4296,3740-RLMVT,4296,4296,4296,67,60.95,4119.4,61.483582089552236,No,0
4297,4489-SNOJF,4297,4297,4297,35,72.25,2568.55,73.38714285714286,Yes,1
4298,2192-OZITF,4298,4298,4298,45,73.55,3349.1,74.42444444444445,No,0
4299,5651-CPDND,4299,4299,4299,10,46.0,492.1,49.21,No,0
4300,2186-QZEYA,4300,4300,4300,29,58.55,1718.95,59.27413793103448,No,0
4301,1131-ALZWV,4301,4301,4301,24,24.6,605.25,25.21875,No,0
4302,7729-XBTWX,4302,4302,4302,66,19.75,1344.5,20.37121212121212,No,0
4303,9134-WYRVP,4303,4303,4303,51,86.35,4267.15,83.66960784313724,No,0
4304,3284-SVCRO,4304,4304,4304,45,25.5,1121.05,24.912222222222223,No,0
4305,9732-OUYRN,4305,4305,4305,49,19.0,918.7,18.748979591836736,No,0
4306,0559-CKHUS,4306,4306,4306,29,19.55,521.8,17.99310344827586,No,0
4307,2931-SVLTV,4307,4307,4307,40,110.1,4469.1,111.7275,No,0
4308,6899-PPEEA,4308,4308,4308,37,96.55,3580.3,96.76486486486488,Yes,1
4309,7504-UWHNB,4309,4309,4309,25,69.75,1729.35,69.17399999999999,No,0
4310,2582-FFFZR,4310,4310,4310,22,50.6,1073.3,48.78636363636363,No,0
4311,8908-NMQTX,4311,4311,4311,72,65.6,4566.5,63.423611111111114,No,0
4312,2187-LZGPL,4312,4312,4312,7,40.1,293.3,41.9,Yes,1
4313,1431-AIDJQ,4313,4313,4313,33,82.1,2603.1,78.88181818181818,No,0
4314,6288-LBEAR,4314,4314,4314,23,79.1,1783.75,77.55434782608695,No,0
4315,4597-NUCQV,4315,4315,4315,24,101.25,2440.15,101.67291666666667,Yes,1
4316,9019-QVLZD,4316,4316,4316,1,79.55,79.55,79.55,Yes,1
4317,8413-YNHNV,4317,4317,4317,69,90.65,6322.1,91.62463768115943,No,0
4318,5808-TOTXO,4318,4318,4318,3,20.55,57.4,19.133333333333333,No,0
4319,4369-NYSCF,4319,4319,4319,56,75.75,4284.65,76.51160714285713,No,0
4320,6333-YDVLT,4320,4320,4320,65,110.0,7138.65,109.8253846153846,No,0
4321,5324-KTGCG,4321,4321,4321,71,20.85,1539.75,21.68661971830986,No,0
4322,5599-HVLTW,4322,4322,4322,14,80.35,1058.1,75.57857142857142,No,0
4323,7394-LWLYN,4323,4323,4323,2,70.15,123.8,61.9,No,0
4324,3707-LRWZD,4324,4324,4324,32,84.05,2781.85,86.9328125,Yes,1
4325,6873-UDNLD,4325,4325,4325,40,67.45,2731.0,68.275,No,0
4326,2700-LUEVA,4326,4326,4326,1,20.75,20.75,20.75,No,0
4327,1455-ESIQH,4327,4327,4327,1,89.1,89.1,89.1,Yes,1
4328,0958-YHXGP,4328,4328,4328,7,69.9,497.3,71.04285714285714,No,0
4329,1101-SSWAG,4329,4329,4329,15,51.1,711.15,47.41,No,0
4330,2979-SXESE,4330,4330,4330,17,94.4,1607.2,94.54117647058824,Yes,1
4331,4013-TLDHQ,4331,4331,4331,19,78.25,1490.95,78.47105263157896,Yes,1
4332,5743-KHMNA,4332,4332,4332,71,25.55,1898.1,26.733802816901406,No,0
4333,4194-FJARJ,4333,4333,4333,54,60.0,3273.95,60.6287037037037,No,0
4334,5325-UWTWJ,4334,4334,4334,31,90.55,2929.75,94.50806451612904,No,0
4335,3969-GYXEL,4335,4335,4335,11,76.4,838.7,76.24545454545455,No,0
4336,9208-OLGAQ,4336,4336,4336,18,84.95,1443.65,80.20277777777778,No,0
4337,3244-CQPHU,4337,4337,4337,72,110.1,7746.7,107.59305555555555,No,0
4338,2674-MLXMN,4338,4338,4338,71,99.65,6951.15,97.90352112676055,No,0
4339,9708-HPXWZ,4339,4339,4339,5,45.4,214.75,42.95,No,0
4340,6992-TKNYO,4340,4340,4340,38,69.0,2669.45,70.2486842105263,No,0
4341,4468-YDOVK,4341,4341,4341,5,48.65,235.2,47.04,No,0
4342,3754-DXMRT,4342,4342,4342,2,44.15,92.65,46.325,Yes,1
4343,5792-JALQC,4343,4343,4343,52,59.85,3103.25,59.67788461538461,No,0
4344,7130-VTEWQ,4344,4344,4344,8,75.75,606.25,75.78125,Yes,1
4345,2200-DSAAL,4345,4345,4345,68,80.65,5330.2,78.38529411764705,No,0
4346,4302-ZYFEL,4346,4346,4346,69,20.55,1403.1,20.33478260869565,No,0
4347,9351-LZYGF,4347,4347,4347,42,66.4,2727.8,64.94761904761906,No,0
4348,4366-CTOUZ,4348,4348,4348,50,100.2,5038.45,100.76899999999999,No,0
4349,6121-VZNQB,4349,4349,4349,1,19.1,19.1,19.1,Yes,1
4350,7903-CMPEY,4350,4350,4350,1,80.3,80.3,80.3,Yes,1
4351,1518-OMDIK,4351,4351,4351,33,44.55,1462.6,44.32121212121212,No,0
4352,6671-NGWON,4352,4352,4352,7,20.35,150.6,21.514285714285712,No,0
4353,0595-ITUDF,4353,4353,4353,64,91.8,5960.5,93.1328125,No,0
4354,6996-KNSML,4354,4354,4354,1,74.9,74.9,74.9,Yes,1
4355,1955-IBMMB,4355,4355,4355,59,20.2,1192.3,20.208474576271186,No,0
4356,0096-BXERS,4356,4356,4356,6,50.35,314.55,52.425000000000004,No,0
4357,3806-YAZOV,4357,4357,4357,3,18.8,56.0,18.666666666666668,No,0
4358,7998-ZLXWN,4358,4358,4358,15,20.45,330.8,22.053333333333335,No,0
4359,6253-WRFHY,4359,4359,4359,13,64.75,877.35,67.48846153846154,No,0
4360,9133-AYJZG,4360,4360,4360,23,98.7,2249.1,97.78695652173913,No,0
4361,2675-OTVVJ,4361,4361,4361,31,89.45,2807.65,90.56935483870969,No,0
4362,8680-CGLTP,4362,4362,4362,29,58.75,1696.2,58.4896551724138,No,0
4363,8430-TWCBX,4363,4363,4363,49,20.7,1032.05,21.062244897959182,No,0
4364,5018-GWURO,4364,4364,4364,56,85.6,4902.8,87.55,No,0
4365,6741-QRLUP,4365,4365,4365,63,80.3,4995.35,79.29126984126985,No,0
4366,4737-HOBAX,4366,4366,4366,63,79.8,5034.05,79.90555555555555,No,0
4367,0537-QYZZN,4367,4367,4367,24,79.85,1857.75,77.40625,No,0
4368,3340-QBBFM,4368,4368,4368,36,54.1,1992.85,55.356944444444444,No,0
4369,1704-NRWYE,4369,4369,4369,9,80.85,751.65,83.51666666666667,Yes,1
4370,2592-SEIFQ,4370,4370,4370,3,24.75,66.95,22.316666666666666,Yes,1
4371,8200-KLNYW,4371,4371,4371,21,80.9,1714.95,81.66428571428571,No,0
4372,3372-CDXFJ,4372,4372,4372,13,24.5,343.6,26.430769230769233,No,0
4373,4781-ZXYGU,4373,4373,4373,1,20.15,20.15,20.15,No,0
4374,7632-YUTXB,4374,4374,4374,25,20.05,520.1,20.804000000000002,No,0
4375,2718-YSKCS,4375,4375,4375,71,19.6,1387.45,19.541549295774647,No,0
4376,9896-UYMIE,4376,4376,4376,66,114.3,7383.7,111.87424242424242,No,0
4377,0853-NWIFK,4377,4377,4377,45,100.3,4483.95,99.64333333333333,No,0
4378,8212-CRQXP,4378,4378,4378,22,80.0,1706.45,77.56590909090909,No,0
4379,6980-CDGFC,4379,4379,4379,67,20.85,1327.4,19.811940298507466,No,0
4380,7691-XVTZH,4380,4380,4380,68,89.95,5974.3,87.85735294117647,No,0
4381,2520-SGTTA,4381,4381,4381,0,20.0,,20.0,No,0
4382,7481-ATQQS,4382,4382,4382,49,90.85,4515.85,92.16020408163266,Yes,1
4383,2277-VWCNI,4383,4383,4383,4,48.75,179.85,44.9625,No,0
4384,1088-CNNKB,4384,4384,4384,63,80.0,5040.2,80.0031746031746,No,0
4385,8642-GVWRF,4385,4385,4385,2,79.7,165.0,82.5,Yes,1
4386,1930-BZLHI,4386,4386,4386,21,20.35,422.7,20.128571428571426,No,0
4387,3400-ESFUW,4387,4387,4387,55,57.55,3046.4,55.38909090909091,Yes,1
4388,5868-YTYKS,4388,4388,4388,1,20.25,20.25,20.25,No,0
4389,3525-DVKFN,4389,4389,4389,17,19.4,358.05,21.061764705882354,No,0
4390,1482-OXZSY,4390,4390,4390,30,100.4,2936.25,97.875,No,0
4391,0377-JBKKT,4391,4391,4391,22,57.95,1271.8,57.809090909090905,No,0
4392,5778-BVOFB,4392,4392,4392,9,59.5,530.05,58.89444444444444,No,0
4393,3373-YZZYM,4393,4393,4393,1,19.2,19.2,19.2,No,0
4394,2057-ZBLPD,4394,4394,4394,21,86.5,1808.7,86.12857142857143,Yes,1
4395,0228-MAUWC,4395,4395,4395,19,59.55,1144.6,60.24210526315789,No,0
4396,5502-RLUYV,4396,4396,4396,69,103.95,7446.9,107.92608695652173,Yes,1
4397,0023-HGHWL,4397,4397,4397,1,25.1,25.1,25.1,Yes,1
4398,7663-YJHSN,4398,4398,4398,72,103.95,7556.9,104.95694444444445,No,0
4399,4915-BFSXL,4399,4399,4399,70,68.95,4858.7,69.41,No,0
4400,3086-RUCRN,4400,4400,4400,66,103.1,6595.0,99.92424242424242,No,0
4401,5215-LNLDJ,4401,4401,4401,7,24.7,149.05,21.292857142857144,No,0
4402,7576-JMYWV,4402,4402,4402,46,110.2,4972.1,108.08913043478262,No,0
4403,9039-RBEEE,4403,4403,4403,39,48.95,1880.85,48.22692307692307,Yes,1
4404,0257-KXZGU,4404,4404,4404,32,62.45,2045.55,63.9234375,No,0
4405,1307-ATKGB,4405,4405,4405,24,89.55,2187.15,91.13125000000001,No,0
4406,8417-FMLZI,4406,4406,4406,6,83.55,477.55,79.59166666666667,Yes,1
4407,3714-XPXBW,4407,4407,4407,37,78.9,2976.95,80.4581081081081,No,0
4408,1850-AKQEP,4408,4408,4408,8,20.35,178.7,22.3375,No,0
4409,2824-DXNKN,4409,4409,4409,72,71.45,5025.85,69.80347222222223,No,0
4410,5227-JSCFE,4410,4410,4410,71,46.35,3353.4,47.23098591549296,No,0
4411,0848-ZGQIJ,4411,4411,4411,16,94.65,1461.15,91.321875,No,0
4412,3621-CHYVB,4412,4412,4412,57,49.9,2782.4,48.8140350877193,No,0
4413,8042-RNLKO,4413,4413,4413,66,25.45,1699.15,25.74469696969697,No,0
4414,1792-UXAFY,4414,4414,4414,17,89.15,1496.9,88.0529411764706,Yes,1
4415,5372-FBKBN,4415,4415,4415,21,20.75,452.2,21.53333333333333,No,0
4416,0420-TXVSG,4416,4416,4416,66,66.1,4428.45,67.09772727272727,No,0
4417,6217-TOWGS,4417,4417,4417,17,75.4,1322.55,77.79705882352941,No,0
4418,0515-YPMCW,4418,4418,4418,1,70.45,70.45,70.45,Yes,1
4419,0378-XSZPU,4419,4419,4419,58,60.3,3563.8,61.4448275862069,Yes,1
4420,1045-LTCYT,4420,4420,4420,8,21.05,139.75,17.46875,No,0
4421,1544-JJMYL,4421,4421,4421,27,69.35,1927.3,71.38148148148149,No,0
4422,4636-JGAAI,4422,4422,4422,34,88.85,3000.25,88.24264705882354,No,0
4423,6874-SGLHU,4423,4423,4423,30,97.0,3021.3,100.71000000000001,No,0
4424,5951-AOFIH,4424,4424,4424,33,66.4,2245.4,68.04242424242425,No,0
4425,4729-XKASR,4425,4425,4425,1,24.75,24.75,24.75,Yes,1
4426,3059-NGMXB,4426,4426,4426,14,69.2,944.65,67.475,No,0
4427,8652-YHIYU,4427,4427,4427,16,79.5,1264.2,79.0125,No,0
4428,5278-PNYOX,4428,4428,4428,49,100.65,4917.75,100.36224489795919,No,0
4429,5449-FIBXJ,4429,4429,4429,19,103.3,2012.7,105.93157894736842,Yes,1
4430,3486-HOOGQ,4430,4430,4430,70,79.7,5743.3,82.04714285714286,No,0
4431,5061-PBXFW,4431,4431,4431,32,61.4,1864.65,58.2703125,No,0
4432,8630-FJLIB,4432,4432,4432,18,69.8,1221.65,67.86944444444445,No,0
4433,3891-NLXJB,4433,4433,4433,37,40.55,1390.85,37.59054054054054,No,0
4434,4749-OJKQU,4434,4434,4434,4,75.65,302.35,75.5875,No,0
4435,0577-WHMEV,4435,4435,4435,16,90.7,1374.9,85.93125,No,0
4436,5453-AXEPF,4436,4436,4436,17,80.5,1336.9,78.64117647058823,No,0
4437,3639-XJHKQ,4437,4437,4437,19,60.6,1297.8,68.30526315789473,No,0
4438,3716-LRGXK,4438,4438,4438,60,101.15,6067.4,101.12333333333332,No,0
4439,2263-SFSQZ,4439,4439,4439,51,24.95,1222.25,23.965686274509803,No,0
4440,9950-MTGYX,4440,4440,4440,28,20.3,487.95,17.426785714285714,No,0
4441,3397-AVTKU,4441,4441,4441,43,60.0,2548.55,59.268604651162796,No,0
4442,4825-FUREZ,4442,4442,4442,42,20.25,835.5,19.892857142857142,No,0
4443,9837-BMCLM,4443,4443,4443,3,78.5,242.05,80.68333333333334,Yes,1
4444,2672-OJQZP,4444,4444,4444,1,44.75,44.75,44.75,No,0
4445,0137-UDEUO,4445,4445,4445,3,19.85,63.75,21.25,Yes,1
4446,3134-DSHVC,4446,4446,4446,63,98.0,6218.45,98.70555555555555,No,0
4447,6161-UUUTA,4447,4447,4447,3,79.9,260.9,86.96666666666665,Yes,1
4448,7821-DPRQE,4448,4448,4448,68,107.7,7320.9,107.66029411764706,No,0
4449,6543-XRMYR,4449,4449,4449,30,99.7,2967.35,98.91166666666666,Yes,1
4450,2001-EWBQU,4450,4450,4450,60,104.7,6333.8,105.56333333333333,No,0
4451,4925-LMHOK,4451,4451,4451,15,58.6,939.7,62.64666666666667,Yes,1
4452,1608-GMEWB,4452,4452,4452,45,93.9,4200.25,93.33888888888889,No,0
4453,6695-AMZUF,4453,4453,4453,70,86.45,5950.2,85.00285714285714,No,0
4454,1455-UGQVH,4454,4454,4454,10,98.5,1037.75,103.775,Yes,1
4455,8410-BGQXN,4455,4455,4455,4,19.4,93.4,23.35,No,0
4456,8280-MQRQN,4456,4456,4456,1,50.45,50.45,50.45,Yes,1
4457,1619-YWUBB,4457,4457,4457,68,24.95,1614.9,23.748529411764707,No,0
4458,7611-YKYTC,4458,4458,4458,22,75.0,1573.95,71.54318181818182,No,0
4459,2037-SGXHH,4459,4459,4459,38,94.65,3624.3,95.3763157894737,Yes,1
4460,3178-FESZO,4460,4460,4460,1,100.25,100.25,100.25,Yes,1
4461,0365-GXEZS,4461,4461,4461,18,78.2,1468.75,81.59722222222223,No,0
4462,0082-OQIQY,4462,4462,4462,29,94.2,2607.6,89.91724137931034,No,0
4463,6087-MVHJH,4463,4463,4463,16,88.45,1422.1,88.88125,Yes,1
4464,4603-JANFB,4464,4464,4464,1,69.85,69.85,69.85,Yes,1
4465,3018-TFTSU,4465,4465,4465,12,81.7,858.6,71.55,Yes,1
4466,3606-SBKRY,4466,4466,4466,31,50.05,1523.4,49.141935483870974,No,0
4467,4806-KEXQR,4467,4467,4467,4,79.9,324.3,81.075,Yes,1
4468,0667-NSRGI,4468,4468,4468,48,69.55,3435.6,71.575,No,0
4469,7083-YNSKY,4469,4469,4469,15,25.4,399.6,26.64,Yes,1
4470,6893-ODYYE,4470,4470,4470,50,90.1,4549.45,90.98899999999999,No,0
4471,8242-JSVBO,4471,4471,4471,7,44.65,322.5,46.07142857142857,No,0
4472,2479-BRAMR,4472,4472,4472,41,83.75,3273.55,79.84268292682927,Yes,1
4473,9541-ZPSEA,4473,4473,4473,68,80.35,5375.15,79.04632352941177,No,0
4474,2665-NPTGL,4474,4474,4474,26,98.1,2510.7,96.5653846153846,No,0
4475,1139-WUOAH,4475,4475,4475,57,53.35,3090.05,54.21140350877193,No,0
4476,4693-VWVBO,4476,4476,4476,3,19.55,61.05,20.349999999999998,No,0
4477,7434-SHXLS,4477,4477,4477,1,20.9,20.9,20.9,Yes,1
4478,6937-GCDGQ,4478,4478,4478,19,48.95,955.6,50.294736842105266,No,0
4479,0988-JRWWP,4479,4479,4479,3,54.2,140.4,46.800000000000004,No,0
4480,5075-JSDKI,4480,4480,4480,59,24.45,1493.1,25.306779661016947,No,0
4481,7908-QCBCA,4481,4481,4481,1,69.4,69.4,69.4,Yes,1
4482,8644-XYTSV,4482,4482,4482,42,40.15,1626.05,38.71547619047619,No,0
4483,6711-FLDFB,4483,4483,4483,7,74.9,541.15,77.30714285714285,Yes,1
4484,3873-WOSBC,4484,4484,4484,67,25.6,1784.9,26.64029850746269,No,0
4485,7465-ZZRVX,4485,4485,4485,1,70.35,70.35,70.35,No,0
4486,7975-JMZNT,4486,4486,4486,66,91.7,6075.9,92.0590909090909,No,0
4487,7251-XFOIL,4487,4487,4487,61,89.2,5500.6,90.17377049180328,No,0
