gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,TotalCharges_Group,MonthlyCharges_Group,Avg_Monthly_Spend,Customer_Lifetime_Value,Has_Internet,Has_Security,Streaming_User,Support_User,Service_Count
0,0,1,1,0.2777777777777778,1,2,1,0,2,2,0,2,2,0,1,0,0.8716417910447761,0.25627163627971383,1,13-24,Low,High,0.8877834735320725,0.24760233918128657,1,0,1,1,0.7142857142857143
0,0,0,0,0.09722222222222221,1,2,1,0,0,0,0,0,0,0,0,3,0.5691542288557214,0.053306023540272335,1,0-12,Low,Medium,0.46372188660018937,0.0617719298245614,1,0,0,0,0.14285714285714285
1,0,0,0,0.09722222222222221,1,2,1,0,0,0,0,2,2,0,1,2,0.7522388059701491,0.0711747057465959,1,0-12,Low,High,0.6400299460347499,0.07683625730994152,1,0,1,0,0.4285714285714286
1,0,0,0,0.7083333333333333,1,0,1,0,2,2,0,2,2,0,1,2,0.8034825870646766,0.579200323101777,0,49-72,Medium,High,0.798860906907344,0.5905263157894737,1,0,1,1,0.5714285714285714
0,0,0,0,0.05555555555555555,1,2,1,0,2,0,0,0,0,0,1,3,0.617412935323383,0.03524117239787676,0,0-12,Low,Medium,0.5069535108606367,0.037567251461988305,1,0,0,0,0.2857142857142857
0,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,1,0.012935323383084563,8.654511885529664e-05,0,0-12,Low,Low,0.0053892464621047576,0.0022865497076023393,1,1,1,1,0.4285714285714286
1,0,1,1,0.375,1,2,1,2,2,0,2,2,0,0,0,2,0.8208955223880597,0.3201880913916455,0,25-48,Low,High,0.8251131517458867,0.31815789473684214,1,1,1,1,0.7142857142857143
1,0,0,0,0.3055555555555555,1,2,1,2,0,0,0,2,2,0,1,2,0.8208955223880597,0.23957996768982232,1,13-24,Low,High,0.7460261602845235,0.2592397660818714,1,1,1,0,0.5714285714285714
1,0,0,0,0.16666666666666666,1,0,0,0,2,0,2,0,0,0,1,3,0.3532338308457711,0.07268059081467805,0,0-12,Low,Medium,0.3708362094270822,0.07543859649122807,0,0,0,1,0.2857142857142857
0,0,1,1,0.041666666666666664,0,1,0,0,0,0,2,0,0,0,1,3,0.12686567164179102,0.008798753750288484,1,0-12,Low,Low,0.13279558711904588,0.010877192982456142,0,0,0,1,0.14285714285714285
0,0,1,1,0.4722222222222222,1,2,2,1,1,1,1,1,1,1,1,1,0.07313432835820893,0.10366374336487423,0,25-48,Low,Low,0.15503680124062147,0.1018011695906433,1,1,1,1,0.5714285714285714
1,0,1,0,0.3333333333333333,1,2,0,2,0,0,2,0,0,1,1,2,0.39900497512437816,0.15325409646895918,0,13-24,Low,Medium,0.4070869786738483,0.16378947368421054,0,1,0,1,0.4285714285714286
1,0,0,0,0.7083333333333333,1,2,1,0,0,2,0,0,0,0,0,1,0.6144278606965173,0.4873701823217171,1,49-72,Medium,Medium,0.6594645146686781,0.4771929824561404,1,0,0,1,0.2857142857142857
0,1,0,0,0.19444444444444442,0,1,0,0,0,0,0,2,2,0,1,2,0.2796019900497512,0.0754558042926379,0,13-24,Low,Low,0.32484252336934494,0.07589473684210526,0,0,1,0,0.2857142857142857
1,0,1,0,0.8194444444444444,1,2,1,2,2,2,2,2,2,2,0,2,0.9502487562189054,0.7549561504731134,0,49-72,High,High,0.9124146070102837,0.7849415204678363,1,1,1,1,1.0
1,0,0,0,0.041666666666666664,1,0,1,0,2,2,0,0,2,0,0,2,0.7179104477611941,0.028807985229633046,0,0-12,Low,High,0.5276527715679037,0.03171929824561404,1,0,1,1,0.4285714285714286
0,0,1,1,0.9027777777777777,1,2,1,2,0,2,2,2,2,2,0,2,0.9059701492537312,0.8445361181629356,0,49-72,High,High,0.9289998232352117,0.83093567251462,1,1,1,1,0.8571428571428571
1,1,0,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,3,0.5174129353233831,0.03612970228479114,1,0-12,Low,Medium,0.42020941428467457,0.04108187134502924,1,0,0,0,0.0
0,0,1,1,0.8194444444444444,1,2,0,2,2,2,2,2,2,2,0,1,0.7169154228855721,0.597190168474498,0,49-72,Medium,High,0.7048603038274778,0.6231228070175439,0,1,1,1,1.0
1,0,1,1,1.0,0,1,0,2,2,2,2,2,2,2,1,1,0.46766169154228854,0.5146607431340873,0,49-72,Medium,Medium,0.4752019797656308,0.5494736842105263,0,1,1,1,0.8571428571428571
0,0,1,1,0.861111111111111,1,0,1,0,2,2,0,2,2,0,1,2,0.8149253731343283,0.7228825294253405,1,49-72,High,High,0.8247968814136035,0.726233918128655,1,0,1,1,0.5714285714285714
1,0,0,0,0.38888888888888884,1,2,1,2,2,0,0,0,2,0,1,1,0.7587064676616915,0.30470805446572813,1,25-48,Low,High,0.7516415281800004,0.30947368421052635,1,1,1,0,0.5714285714285714
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,2,0,2,0,0,3,0.4218905472636816,0.020551580890837758,0,0-12,Low,Medium,0.36472294718892007,0.021280701754385966,0,0,1,1,0.2857142857142857
1,0,0,1,0.2638888888888889,1,2,2,1,1,1,1,1,1,0,1,1,0.05820895522388059,0.0485114239556889,0,13-24,Low,Low,0.11637736162956343,0.053555555555555565,1,1,1,1,0.5714285714285714
1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.01243781094527363,8.077544426494335e-05,0,0-12,Low,Low,0.0051615318228608875,0.002280701754385965,1,1,1,1,0.4285714285714286
1,0,0,0,0.3333333333333333,1,0,1,0,2,2,2,0,0,0,1,2,0.6736318407960199,0.2409819986152781,0,13-24,Low,High,0.6840790658500827,0.24126315789473687,1,0,0,1,0.4285714285714286
1,1,0,0,0.7916666666666666,1,0,0,0,0,2,2,0,0,1,1,2,0.35074626865671643,0.3481421647819063,0,49-72,Medium,Medium,0.3931087548050085,0.3566666666666667,0,0,0,1,0.2857142857142857
0,0,0,0,1.0,1,2,2,1,1,1,1,1,1,2,0,1,0.07164179104477608,0.21320678513731828,0,49-72,Low,Low,0.14923939151321058,0.2143157894736842,1,1,1,1,0.5714285714285714
1,0,0,0,0.9305555555555555,1,0,2,1,1,1,1,1,1,2,0,0,0.02238805970149252,0.16295291945534274,0,49-72,Low,Low,0.10802827135658107,0.16064327485380117,1,1,1,1,0.4285714285714286
1,0,1,1,0.7222222222222222,1,0,2,1,1,1,1,1,1,1,1,1,0.025870646766169153,0.12148626817447496,0,49-72,Low,Low,0.10051811113188518,0.12680701754385967,1,1,1,1,0.4285714285714286
1,0,1,1,0.986111111111111,1,2,0,2,2,2,2,2,2,2,0,1,0.7129353233830846,0.7429436879759981,0,49-72,High,High,0.733234812958592,0.7465380116959065,0,1,1,1,1.0
0,0,1,0,0.3611111111111111,1,2,2,1,1,1,1,1,1,1,0,3,0.0771144278606965,0.07676552042464806,0,25-48,Low,Low,0.14712052470259035,0.07906432748538011,1,1,1,1,0.5714285714285714
0,0,0,0,0.4861111111111111,1,2,1,2,2,2,2,2,2,2,1,3,0.944776119402985,0.4494864989614586,0,25-48,Medium,High,0.9066711377760218,0.4633918128654971,1,1,1,1,1.0
0,0,1,1,0.7638888888888888,1,0,1,0,0,0,0,0,0,2,1,1,0.5054726368159204,0.44124163397184396,0,49-72,Medium,Medium,0.5413644459166592,0.4441812865497076,1,0,0,0,0.0
0,0,1,1,0.4583333333333333,1,0,2,1,1,1,1,1,1,2,0,3,0.01840796019900498,0.0751846295868913,0,25-48,Low,Low,0.09593930300848781,0.07757894736842107,1,1,1,1,0.4285714285714286
1,0,1,0,1.0,1,2,1,2,2,2,0,2,2,2,1,2,0.9094527363184081,0.9071601661666282,0,49-72,High,High,0.8996121572582741,0.9233684210526316,1,1,1,1,0.8571428571428571
1,0,0,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.009452736318407956,4.6157396722824526e-05,0,0-12,Low,Low,0.003795243987397709,0.002245614035087719,1,1,1,1,0.4285714285714286
1,0,0,0,0.1388888888888889,0,1,0,0,0,0,0,0,2,0,1,3,0.15572139303482585,0.032269789983844915,1,0-12,Low,Low,0.16348531008986644,0.039649122807017545,0,0,1,0,0.14285714285714285
0,1,1,0,0.5138888888888888,1,0,1,0,0,2,2,2,0,0,0,2,0.7139303482587065,0.3869086083544888,0,25-48,Medium,High,0.7245600171182743,0.3894736842105263,1,0,1,1,0.4285714285714286
1,0,0,0,0.16666666666666666,0,1,0,0,2,0,2,0,0,0,0,3,0.15671641791044777,0.048886452804061856,0,0-12,Low,Low,0.22636002908220687,0.047719298245614036,0,0,0,1,0.2857142857142857
1,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,1,0,3,0.021393034825870627,0.00018462958689129897,0,0-12,Low,Low,0.00926039532925041,0.002385964912280702,1,1,1,1,0.4285714285714286
1,0,1,0,0.861111111111111,0,1,0,2,2,0,2,0,0,2,1,1,0.20248756218905473,0.2684918070620817,0,49-72,Low,Low,0.2554741381231145,0.27990643274853805,0,1,0,1,0.4285714285714286
0,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.00074428802215555,0,0-12,Low,Low,0.031348715335905095,0.002953216374269006,0,0,0,0,0.0
0,0,0,0,0.25,1,2,0,2,0,2,0,0,0,0,1,3,0.42139303482587065,0.13126586660512346,0,13-24,Low,Medium,0.4707061342854188,0.12757894736842104,0,1,0,1,0.4285714285714286
1,1,1,0,0.9583333333333333,1,2,1,0,2,0,0,2,0,0,1,2,0.7134328358208956,0.7067101315485806,1,49-72,High,High,0.71571578598686,0.7259122807017544,1,0,1,0,0.4285714285714286
1,0,0,0,0.027777777777777776,1,0,1,0,2,0,0,0,0,0,1,2,0.5621890547263682,0.014539579967689824,0,0-12,Low,Medium,0.3559938860179054,0.017485380116959066,1,0,0,0,0.14285714285714285
1,0,1,1,0.2638888888888889,1,0,2,1,1,1,1,1,1,0,0,3,0.023383084577114438,0.045713131779367644,0,13-24,Low,Low,0.10533320162623606,0.045777777777777785,1,1,1,1,0.4285714285714286
1,0,0,0,0.16666666666666666,1,2,1,0,0,0,0,2,0,0,1,2,0.6587064676616915,0.12009577659819987,1,0-12,Low,Medium,0.6587375794741688,0.1185263157894737,1,0,1,0,0.2857142857142857
1,0,0,0,0.125,1,0,2,1,1,1,1,1,1,0,0,3,0.021393034825870627,0.018809139164551122,0,0-12,Low,Low,0.08194690817589138,0.021473684210526315,1,1,1,1,0.4285714285714286
1,0,0,0,0.375,1,0,0,2,0,2,2,2,2,1,0,2,0.6313432835820896,0.25314447265174245,0,25-48,Low,Medium,0.6361100011734807,0.258,0,1,1,1,0.7142857142857143
1,0,0,1,0.375,1,2,1,0,0,0,2,0,0,0,1,2,0.6094527363184079,0.24945188091391648,1,25-48,Low,Medium,0.6257001890937611,0.25105263157894736,1,0,0,1,0.2857142857142857
1,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,2,2,0,0,3,0.7054726368159204,0.008117932148626817,1,0-12,Low,High,0.3223680242895616,0.010426900584795323,1,0,1,0,0.2857142857142857
0,1,0,0,0.3333333333333333,1,0,2,1,1,1,1,1,1,0,1,3,0.020398009950248763,0.05090583891068544,0,13-24,Low,Low,0.08393257983009784,0.056982456140350884,1,1,1,1,0.4285714285714286
1,1,0,0,0.19444444444444442,1,2,1,0,0,0,0,0,0,0,1,2,0.564179104477612,0.11746480498499885,1,13-24,Low,Medium,0.5459078951472867,0.1227251461988304,1,0,0,0,0.14285714285714285
0,1,0,0,0.4444444444444444,1,0,1,0,2,0,0,0,0,0,1,2,0.5587064676616916,0.2605758135241172,1,25-48,Low,Medium,0.5448314259435885,0.27845614035087723,1,0,0,0,0.14285714285714285
0,0,0,0,0.15277777777777776,1,0,2,1,1,1,1,1,1,1,0,3,0.01741293532338306,0.02228825294253404,0,0-12,Low,Low,0.07723321514354341,0.025730994152046785,1,1,1,1,0.4285714285714286
1,0,0,0,0.013888888888888888,1,2,2,1,1,1,1,1,1,0,1,3,0.06716417910447761,0.0007154396492037849,0,0-12,Low,Low,0.030210142139685772,0.0029239766081871348,1,1,1,1,0.5714285714285714
1,1,0,1,0.5277777777777778,1,2,1,2,0,0,0,0,0,0,1,3,0.618905472636816,0.36277982921763213,0,25-48,Medium,Medium,0.655000723855808,0.35755555555555557,1,1,0,0,0.2857142857142857
0,0,1,1,0.125,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328346,0.02213824140318486,0,0-12,Low,Low,0.10822517754463314,0.020789473684210528,1,1,1,1,0.4285714285714286
1,0,1,1,0.75,1,2,0,2,2,0,2,0,0,2,1,1,0.4716417910447761,0.40940456958227556,0,49-72,Medium,Medium,0.5070363161839979,0.41463157894736846,0,1,0,1,0.5714285714285714
0,0,0,0,0.40277777777777773,1,2,0,0,0,0,0,2,2,1,1,1,0.5248756218905473,0.23786060466189707,0,25-48,Low,Medium,0.5479117839726326,0.2408187134502924,0,0,1,0,0.4285714285714286
1,1,1,0,0.611111111111111,1,2,1,0,0,2,0,2,0,0,1,2,0.7059701492537314,0.46404338795291944,0,25-48,Medium,High,0.73414187627158,0.45904093567251464,1,0,1,1,0.4285714285714286
1,0,1,1,0.8194444444444444,1,0,0,2,2,2,2,2,2,2,1,2,0.681592039800995,0.5962612508654512,0,49-72,Medium,High,0.7036382352635356,0.5986257309941521,0,1,1,1,0.8571428571428571
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,2,0,1,2,0.3686567164179104,0.02046503577198246,1,0-12,Low,Medium,0.3630150873945911,0.019403508771929822,0,0,1,0,0.14285714285714285
0,0,1,1,0.25,1,0,0,2,2,0,2,0,0,1,1,3,0.43034825870646765,0.1233152550196169,0,13-24,Low,Medium,0.4376755266140459,0.12947368421052632,0,1,0,1,0.4285714285714286
1,1,0,0,0.9305555555555555,1,2,2,1,1,1,1,1,1,2,0,1,0.0681592039800995,0.19078582967920613,0,49-72,Low,Low,0.14033696017165148,0.19669005847953216,1,1,1,1,0.5714285714285714
0,0,1,1,0.3055555555555555,1,0,0,0,2,0,2,0,0,0,0,2,0.36716417910447763,0.13700092314793447,1,13-24,Low,Medium,0.39397932801351193,0.141906432748538,0,0,0,1,0.2857142857142857
1,0,0,1,0.4583333333333333,0,1,0,2,0,0,2,0,0,1,0,1,0.15721393034825865,0.12637318255250404,0,25-48,Low,Low,0.214779554736226,0.13142105263157894,0,1,0,1,0.2857142857142857
1,0,0,0,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,0,3,0.01691542288557213,0.01018347565197323,0,0-12,Low,Low,0.07886517005812442,0.011666666666666667,1,1,1,1,0.4285714285714286
0,0,0,0,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,0,3,0.01691542288557213,0.002232864066466651,0,0-12,Low,Low,0.03218366901313259,0.004666666666666667,1,1,1,1,0.4285714285714286
1,0,1,1,1.0,1,2,0,2,2,2,2,2,2,2,0,1,0.7109452736318408,0.7293445649665359,0,49-72,High,High,0.70733989789234,0.7553684210526317,0,1,1,1,1.0
1,0,0,1,0.125,1,0,2,1,1,1,1,1,1,0,0,3,0.021393034825870627,0.019074544195707362,0,0-12,Low,Low,0.08404188285693491,0.021473684210526315,1,1,1,1,0.4285714285714286
1,0,1,1,0.9305555555555555,1,2,2,1,1,1,1,1,1,2,0,3,0.0800995024875622,0.1927186706669744,0,49-72,Low,Low,0.14258061911714248,0.20609356725146202,1,1,1,1,0.5714285714285714
0,0,1,0,0.2222222222222222,1,2,1,0,0,0,0,2,0,0,1,2,0.663681592039801,0.15687168243711055,1,13-24,Low,Medium,0.654818002606822,0.15897076023391815,1,0,1,0,0.2857142857142857
0,0,0,0,0.1111111111111111,1,0,2,1,1,1,1,1,1,0,1,3,0.024378109452736302,0.013708746826678973,0,0-12,Low,Low,0.055612975228667774,0.01936842105263158,1,1,1,1,0.4285714285714286
1,0,0,0,0.06944444444444445,0,1,0,2,2,2,2,0,0,0,1,3,0.24875621890547261,0.02310177705977383,1,0-12,Low,Low,0.24881619581379394,0.025292397660818713,0,1,0,1,0.5714285714285714
1,0,1,1,0.3194444444444444,1,2,0,0,0,0,0,0,0,1,1,1,0.29950248756218906,0.12097276713593355,1,13-24,Low,Low,0.32136228463290123,0.1300643274853801,0,0,0,0,0.14285714285714285
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,0,0,1,2,0.6099502487562188,0.007010154627279021,1,0-12,Low,Medium,0.2786468135547399,0.009304093567251462,1,0,1,0,0.14285714285714285
0,1,1,0,0.6944444444444444,1,0,1,0,0,0,0,0,0,0,1,2,0.5253731343283582,0.395343872605585,1,49-72,Medium,Medium,0.5316020578112605,0.4154970760233918,1,0,0,0,0.0
1,0,0,0,0.2361111111111111,1,0,2,1,1,1,1,1,1,2,0,1,0.011940298507462671,0.0404165705054235,0,13-24,Low,Low,0.1031041283243045,0.03867251461988304,1,1,1,1,0.4285714285714286
0,0,1,0,0.9444444444444444,1,2,1,2,2,2,0,2,2,2,1,0,0.9208955223880596,0.8694668820678514,0,49-72,High,High,0.9134921262814883,0.8812163742690059,1,1,1,1,0.8571428571428571
1,0,0,0,0.013888888888888888,1,2,1,0,0,0,0,2,0,0,0,2,0.6592039800995024,0.007581352411723978,1,0-12,Low,Medium,0.3011905628398824,0.009883040935672514,1,0,1,0,0.2857142857142857
0,1,1,0,0.3472222222222222,1,0,1,0,0,0,0,0,0,0,1,2,0.507960199004975,0.2070505423494115,0,25-48,Low,Medium,0.5515365339224426,0.20263157894736844,1,0,0,0,0.0
1,0,0,0,0.9305555555555555,0,1,0,2,0,2,2,2,0,1,1,0,0.309452736318408,0.38109277636741284,0,49-72,Medium,Low,0.36124695019575637,0.3867192982456141,0,1,1,1,0.5714285714285714
1,0,0,0,0.4444444444444444,1,0,2,1,1,1,1,1,1,1,0,1,0.020895522388059695,0.07947149780752366,0,25-48,Low,Low,0.11163537677840028,0.07616374269005849,1,1,1,1,0.4285714285714286
0,1,1,0,0.9305555555555555,1,2,1,2,2,0,0,2,2,1,1,2,0.8691542288557214,0.8185264251096238,0,49-72,High,High,0.8690238057520119,0.8275087719298245,1,1,1,0,0.7142857142857143
1,1,1,0,1.0,0,1,0,2,2,2,2,2,2,2,1,1,0.4597014925373134,0.5333833371797831,0,49-72,Medium,Medium,0.4954467470079961,0.5427368421052633,0,1,1,1,0.8571428571428571
1,0,1,0,0.986111111111111,1,2,1,0,2,2,2,2,2,2,1,1,0.8990049751243779,0.8853104084929609,1,49-72,High,High,0.8893142219403228,0.9018245614035088,1,0,1,1,0.8571428571428571
1,0,0,1,0.013888888888888888,1,0,0,0,2,0,0,0,0,0,1,2,0.31492537313432833,0.0035887375951996307,0,0-12,Low,Low,0.14361203248312937,0.0058362573099415204,0,0,0,0,0.14285714285714285
1,0,0,0,0.6388888888888888,0,1,0,0,2,0,0,0,0,0,0,0,0.11990049751243781,0.1570851603969536,1,25-48,Low,Low,0.183815778790482,0.16301754385964912,0,0,0,0,0.14285714285714285
0,1,0,0,0.027777777777777776,0,1,0,0,0,2,0,0,0,0,1,2,0.12089552238805967,0.006906300484652667,1,0-12,Low,Low,0.15514957420481845,0.0071111111111111115,0,0,0,1,0.14285714285714285
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.27014925373134324,0.003069466882067851,1,0-12,Low,Low,0.12311771495118175,0.005309941520467837,0,0,0,0,0.0
0,0,1,0,0.6666666666666666,1,0,0,0,2,2,0,0,2,1,1,2,0.4716417910447761,0.3549330717747519,0,25-48,Medium,Medium,0.4916157680981786,0.368561403508772,0,0,1,1,0.4285714285714286
0,0,1,0,0.8472222222222222,1,2,1,0,0,2,2,2,2,1,1,0,0.8462686567164178,0.7500057696745904,0,49-72,High,High,0.8739810281404848,0.7369941520467836,1,0,1,1,0.7142857142857143
0,0,1,0,0.4444444444444444,1,0,1,0,2,0,0,0,2,0,0,0,0.6557213930348259,0.2962324024924994,1,25-48,Low,Medium,0.6301209090058352,0.31494736842105264,1,0,1,0,0.2857142857142857
0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.2606965174129353,0.007373644126471267,0,0-12,Low,Low,0.16744616472398705,0.01039766081871345,0,0,0,0,0.0
0,0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,0,2,0.014925373134328346,0.004621509346872836,1,0-12,Low,Low,0.05036288771276763,0.006929824561403509,1,1,1,1,0.4285714285714286
0,0,0,0,0.06944444444444445,1,0,1,0,0,0,2,0,2,0,1,1,0.6681592039800995,0.04697669051465497,1,0-12,Low,High,0.5629105882108285,0.04994152046783626,1,0,1,1,0.2857142857142857
0,0,1,1,0.986111111111111,1,2,0,2,2,2,2,2,2,2,0,0,0.7129353233830846,0.7297369028386799,0,49-72,High,High,0.7187559571466697,0.7465380116959065,0,1,1,1,1.0
1,0,1,0,0.5138888888888888,1,2,0,2,0,0,0,0,0,0,1,3,0.36616915422885565,0.23216593584121856,0,25-48,Low,Medium,0.403122826354043,0.2382280701754386,0,1,0,0,0.2857142857142857
1,0,1,1,0.9027777777777777,1,2,1,0,0,2,2,2,2,2,1,0,0.854228855721393,0.7709727671359335,0,49-72,High,High,0.8410191671637193,0.7914035087719299,1,0,1,1,0.7142857142857143
0,0,0,1,0.9305555555555555,1,2,1,0,2,0,2,2,2,1,1,0,0.8791044776119402,0.8338218324486499,0,49-72,High,High,0.8867788501236437,0.8353450292397661,1,0,1,1,0.7142857142857143
1,0,0,1,0.6805555555555555,1,2,1,0,0,0,0,0,0,0,0,1,0.5666666666666667,0.4222824832679437,1,49-72,Medium,Medium,0.5864350285423144,0.43097076023391817,1,0,0,0,0.14285714285714285
1,0,1,1,0.6944444444444444,1,2,0,2,0,0,2,2,0,2,1,1,0.5199004975124378,0.40016732056312027,0,49-72,Medium,Medium,0.5390675259841182,0.41228070175438597,0,1,1,1,0.5714285714285714
1,0,1,1,0.3472222222222222,1,0,2,1,1,1,1,1,1,1,0,2,0.013432835820895522,0.04527463651050081,0,25-48,Low,Low,0.06039109009485309,0.057309941520467846,1,1,1,1,0.4285714285714286
0,0,0,1,0.2361111111111111,1,2,0,0,0,2,0,0,0,1,1,3,0.3741293532338309,0.10601200092314794,1,13-24,Low,Medium,0.3907583209424684,0.111046783625731,0,0,0,1,0.2857142857142857
0,0,1,1,0.8888888888888888,1,2,2,1,1,1,1,1,1,2,1,3,0.057711442786069655,0.1777463651050081,0,49-72,Low,Low,0.13483976391902736,0.1800233918128655,1,1,1,1,0.5714285714285714
1,0,1,0,0.3472222222222222,0,1,0,0,0,2,0,2,0,1,1,1,0.1975124378109453,0.10980844680360029,0,25-48,Low,Low,0.25631326239813035,0.11140350877192982,0,0,1,1,0.2857142857142857
1,1,0,0,0.3194444444444444,1,2,1,0,2,2,0,2,2,0,1,2,0.8771144278606965,0.2844103392568659,1,13-24,Low,High,0.858901666787976,0.28622222222222227,1,0,1,1,0.7142857142857143
1,1,1,0,0.3333333333333333,0,1,0,0,0,2,2,0,0,0,0,3,0.15920398009950248,0.09339949226863606,0,13-24,Low,Low,0.21810204527258176,0.09614035087719298,0,0,0,1,0.2857142857142857
0,0,0,0,0.5138888888888888,1,2,1,0,0,2,0,2,2,0,1,2,0.8139303482587064,0.43754327255942765,0,25-48,Medium,High,0.8297402104869133,0.4329649122807018,1,0,1,1,0.5714285714285714
0,0,0,0,0.29166666666666663,1,0,1,0,0,0,0,0,0,0,1,2,0.5014925373134329,0.17013616432033235,0,13-24,Low,Medium,0.5345773667340012,0.16861403508771933,1,0,0,0,0.0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2741293532338308,0.0031156242787906754,0,0-12,Low,Low,0.12493943206513262,0.0053567251461988305,0,0,0,0,0.0
0,0,0,0,0.1388888888888889,1,2,1,0,0,0,0,0,0,0,1,3,0.572139303482587,0.08752596353565659,0,0-12,Low,Medium,0.5599986010059523,0.08859649122807017,1,0,0,0,0.14285714285714285
1,0,0,0,0.08333333333333333,1,0,1,0,2,0,0,0,2,0,1,2,0.6582089552238807,0.062029771520886234,1,0-12,Low,Medium,0.6402901913367429,0.0592280701754386,1,0,1,0,0.2857142857142857
1,0,1,0,0.7083333333333333,1,2,1,2,2,0,0,0,2,1,1,1,0.7776119402985074,0.5645338102930995,0,49-72,Medium,High,0.7765974217935788,0.5750175438596492,1,1,1,0,0.5714285714285714
0,0,0,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,1,3,0.02288557213930348,0.019449573044080314,0,0-12,Low,Low,0.07148859583534596,0.024035087719298246,1,1,1,1,0.4285714285714286
0,0,0,0,0.08333333333333333,0,1,0,2,2,0,2,0,2,0,0,1,0.32537313432835824,0.03332564043387953,0,0-12,Low,Low,0.31661009698296677,0.03575438596491229,0,1,1,1,0.5714285714285714
1,0,1,1,0.6527777777777778,1,2,0,2,2,2,2,2,2,2,1,3,0.7189054726368159,0.4961400876990538,0,25-48,Medium,High,0.7358124161666997,0.4974853801169591,0,1,1,1,1.0
0,0,1,1,0.8472222222222222,1,2,0,2,2,2,2,0,2,1,1,2,0.6084577114427862,0.5540906992845603,0,49-72,Medium,Medium,0.6245526961996912,0.5664795321637428,0,1,1,1,0.8571428571428571
0,0,0,0,0.7222222222222222,0,1,0,2,2,2,0,2,2,2,1,0,0.4029850746268656,0.3484594968843757,0,49-72,Medium,Medium,0.4385583448380857,0.35730994152046786,0,1,1,1,0.7142857142857143
0,0,1,1,0.4861111111111111,1,2,0,2,2,0,0,0,0,0,1,1,0.4099502487562189,0.24441495499653823,0,25-48,Low,Medium,0.45702328096243233,0.24336257309941522,0,1,0,0,0.4285714285714286
1,0,1,0,0.986111111111111,1,2,1,0,2,2,0,2,2,1,1,0,0.8701492537313432,0.8600680821601662,0,49-72,High,High,0.8616405678655479,0.8777426900584796,1,0,1,1,0.7142857142857143
0,0,0,0,0.08333333333333333,1,0,0,2,2,0,0,0,0,0,0,2,0.37810945273631835,0.042730210016155096,1,0-12,Low,Medium,0.42266005754510855,0.03947368421052632,0,1,0,0,0.2857142857142857
1,0,1,0,0.625,1,0,0,2,0,2,0,0,0,2,0,1,0.3487562189054726,0.26280290791599353,0,25-48,Low,Medium,0.371039553268815,0.2805263157894737,0,1,0,1,0.2857142857142857
0,1,0,0,0.027777777777777776,1,2,1,0,0,0,0,2,0,0,1,2,0.6696517412935323,0.01946111239326102,1,0-12,Low,High,0.4854876108679152,0.020011695906432748,1,0,1,0,0.2857142857142857
0,0,0,0,0.05555555555555555,1,0,0,0,2,0,0,2,2,0,1,0,0.5014925373134329,0.0279771520886222,1,0-12,Low,Medium,0.3922764185374274,0.03211695906432749,0,0,1,0,0.4285714285714286
1,0,0,0,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,3,0.06019900497512437,0.00226748211400877,0,0-12,Low,Low,0.03309452757010806,0.00568421052631579,0,0,0,0,0.0
1,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,2,0,0,0,2,0.5930348258706467,0.03235633510270021,1,0-12,Low,Medium,0.46141058301186405,0.036421052631578944,1,0,1,0,0.14285714285714285
1,0,0,0,0.7083333333333333,1,2,0,2,0,0,2,0,0,1,0,1,0.4144278606965174,0.3490422340180014,0,49-72,Medium,Medium,0.4494853425197702,0.3572982456140351,0,1,0,1,0.4285714285714286
1,0,1,1,0.8333333333333333,1,2,2,1,1,1,1,1,1,1,0,1,0.056716417910447736,0.17165935841218558,0,49-72,Low,Low,0.14129008976821655,0.1680701754385965,1,1,1,1,0.5714285714285714
